##Temp./°C;Time/min;Pressure/Bar;DSC/(mW/mg);Sensit./(uV/mW)
114.98600;61.00333;19.98528;-6.870944e-002;3.14275
114.98700;61.00667;19.98513;-6.858004e-002;3.14275
114.98800;61.01000;19.98513;-6.845064e-002;3.14276
114.99000;61.01333;19.98528;-6.845053e-002;3.14276
114.99200;61.01667;19.98544;-6.845041e-002;3.14276
114.99300;61.02000;19.98604;-6.845035e-002;3.14276
114.99500;61.02333;19.98619;-6.870893e-002;3.14276
114.99700;61.02667;19.98619;-6.883816e-002;3.14276
114.99800;61.03000;19.98619;-6.883810e-002;3.14276
114.99900;61.03333;19.98619;-6.883804e-002;3.14276
115.00200;61.03667;19.98604;-6.857918e-002;3.14277
115.00300;61.04000;19.98619;-6.832043e-002;3.14277
115.00400;61.04333;19.98650;-6.870841e-002;3.14277
115.00600;61.04667;19.98650;-6.883764e-002;3.14277
115.00900;61.05000;19.98635;-6.883746e-002;3.14277
115.00900;61.05333;19.98619;-6.870811e-002;3.14277
115.01100;61.05667;19.98589;-6.896669e-002;3.14277
115.01300;61.06000;19.98544;-6.922526e-002;3.14277
115.01500;61.06333;19.98513;-6.922515e-002;3.14278
115.01600;61.06667;19.98513;-6.935444e-002;3.14278
115.01800;61.07000;19.98483;-6.948367e-002;3.14278
115.01900;61.07333;19.98468;-6.909557e-002;3.14278
115.02000;61.07667;19.98438;-6.844879e-002;3.14278
115.02200;61.08000;19.98377;-6.844867e-002;3.14278
115.02300;61.08333;19.98362;-6.857797e-002;3.14278
115.02600;61.08667;19.98316;-6.844844e-002;3.14278
115.02700;61.09000;19.98301;-6.793100e-002;3.14279
115.02800;61.09333;19.98347;-6.793095e-002;3.14279
115.03000;61.09667;19.98377;-6.818952e-002;3.14279
115.03100;61.10000;19.98422;-6.831880e-002;3.14279
115.03300;61.10333;19.98528;-6.896542e-002;3.14279
115.03400;61.10667;19.98619;-6.922405e-002;3.14279
115.03500;61.11000;19.98680;-6.922400e-002;3.14279
115.03800;61.11333;19.98665;-6.922382e-002;3.14279
115.04000;61.11667;19.98650;-6.909436e-002;3.14279
115.04200;61.12000;19.98619;-6.896489e-002;3.14280
115.04300;61.12333;19.98574;-6.896484e-002;3.14280
115.04500;61.12667;19.98528;-6.883538e-002;3.14280
115.04600;61.13000;19.98438;-6.870597e-002;3.14280
115.04800;61.13333;19.98422;-6.883520e-002;3.14280
115.05000;61.13667;19.98438;-6.883508e-002;3.14280
115.05200;61.14000;19.98453;-6.883497e-002;3.14280
115.05300;61.14333;19.98438;-6.883491e-002;3.14280
115.05400;61.14667;19.98392;-6.896419e-002;3.14281
115.05600;61.15000;19.98347;-6.922277e-002;3.14281
115.05700;61.15333;19.98347;-6.909337e-002;3.14281
115.05900;61.15667;19.98392;-6.896391e-002;3.14281
115.06000;61.16000;19.98407;-6.883450e-002;3.14281
115.06200;61.16333;19.98407;-6.883439e-002;3.14281
115.06400;61.16667;19.98407;-6.857558e-002;3.14281
115.06600;61.17000;19.98407;-6.844612e-002;3.14281
115.06800;61.17333;19.98392;-6.844601e-002;3.14282
115.06900;61.17667;19.98347;-6.857530e-002;3.14282
115.07200;61.18000;19.98286;-6.844578e-002;3.14282
115.07400;61.18333;19.98271;-6.857500e-002;3.14282
115.07500;61.18667;19.98286;-6.870429e-002;3.14282
115.07700;61.19000;19.98286;-6.896287e-002;3.14282
115.07800;61.19333;19.98316;-6.896281e-002;3.14282
115.08000;61.19667;19.98362;-6.896269e-002;3.14283
115.08200;61.20000;19.98392;-6.896257e-002;3.14283
115.08400;61.20333;19.98392;-6.909180e-002;3.14283
115.08500;61.20667;19.98407;-6.922109e-002;3.14283
115.08600;61.21000;19.98407;-6.922103e-002;3.14283
115.08800;61.21333;19.98438;-6.909157e-002;3.14283
115.09200;61.21667;19.98453;-6.883265e-002;3.14283
115.09200;61.22000;19.98468;-6.896199e-002;3.14283
115.09400;61.22333;19.98422;-6.883254e-002;3.14284
115.09500;61.22667;19.98422;-6.883248e-002;3.14284
115.09600;61.23000;19.98407;-6.844439e-002;3.14284
115.09900;61.23333;19.98392;-6.883225e-002;3.14284
115.10100;61.23667;19.98392;-6.883213e-002;3.14284
115.10200;61.24000;19.98438;-6.922010e-002;3.14284
115.10300;61.24333;19.98438;-6.934939e-002;3.14284
115.10600;61.24667;19.98422;-6.934922e-002;3.14284
115.10800;61.25000;19.98392;-6.947845e-002;3.14285
115.10900;61.25333;19.98392;-6.973706e-002;3.14285
115.11000;61.25667;19.98407;-6.973701e-002;3.14285
115.11200;61.26000;19.98407;-6.960755e-002;3.14285
115.11400;61.26333;19.98407;-6.947809e-002;3.14285
115.11500;61.26667;19.98407;-6.947803e-002;3.14285
115.11700;61.27000;19.98407;-6.934857e-002;3.14285
115.11900;61.27333;19.98453;-6.973648e-002;3.14285
115.12100;61.27667;19.98498;-6.973637e-002;3.14286
115.12300;61.28000;19.98498;-6.973625e-002;3.14286
115.12500;61.28333;19.98498;-6.973614e-002;3.14286
115.12600;61.28667;19.98468;-6.960675e-002;3.14286
115.12700;61.29000;19.98453;-6.973601e-002;3.14286
115.12900;61.29333;19.98438;-6.973590e-002;3.14286
115.13100;61.29667;19.98407;-6.999448e-002;3.14286
115.13300;61.30000;19.98392;-6.999435e-002;3.14287
115.13400;61.30333;19.98438;-6.999430e-002;3.14287
115.13600;61.30667;19.98483;-6.986485e-002;3.14287
115.13700;61.31000;19.98498;-6.999412e-002;3.14287
115.14000;61.31333;19.98513;-7.012329e-002;3.14287
115.14200;61.31667;19.98544;-7.025252e-002;3.14287
115.14300;61.32000;19.98559;-7.012312e-002;3.14287
115.14500;61.32333;19.98604;-7.025235e-002;3.14287
115.14700;61.32667;19.98665;-6.999354e-002;3.14288
115.14800;61.33000;19.98680;-6.986414e-002;3.14288
115.15000;61.33333;19.98650;-6.986403e-002;3.14288
115.15200;61.33667;19.98589;-6.986390e-002;3.14288
115.15400;61.34000;19.98544;-6.999313e-002;3.14288
115.15500;61.34333;19.98544;-6.999308e-002;3.14288
115.15700;61.34667;19.98559;-6.973428e-002;3.14288
115.15800;61.35000;19.98574;-6.973422e-002;3.14288
115.16000;61.35333;19.98453;-6.960476e-002;3.14289
115.16200;61.35667;19.98438;-6.960465e-002;3.14289
115.16300;61.36000;19.98422;-6.908723e-002;3.14289
115.16500;61.36333;19.98422;-6.895776e-002;3.14289
115.16600;61.36667;19.98438;-6.921640e-002;3.14289
115.17000;61.37000;19.98468;-6.869880e-002;3.14289
115.17100;61.37333;19.98438;-6.869874e-002;3.14289
115.17200;61.37667;19.98407;-6.882802e-002;3.14289
115.17500;61.38000;19.98407;-6.921587e-002;3.14290
115.17500;61.38333;19.98453;-6.921587e-002;3.14290
115.17700;61.38667;19.98498;-6.947443e-002;3.14290
115.17800;61.39000;19.98498;-6.973306e-002;3.14290
115.18000;61.39333;19.98468;-6.973294e-002;3.14290
115.18200;61.39667;19.98468;-6.973282e-002;3.14290
115.18300;61.40000;19.98468;-6.960342e-002;3.14290
115.18400;61.40333;19.98438;-6.947402e-002;3.14290
115.18600;61.40667;19.98407;-6.947391e-002;3.14290
115.18900;61.41000;19.98362;-6.947374e-002;3.14291
115.19000;61.41333;19.98301;-6.934434e-002;3.14291
115.19200;61.41667;19.98286;-6.934422e-002;3.14291
115.19300;61.42000;19.98362;-6.934417e-002;3.14291
115.19500;61.42333;19.98377;-6.934405e-002;3.14291
115.19700;61.42667;19.98347;-6.960261e-002;3.14291
115.19900;61.43000;19.98377;-6.986118e-002;3.14291
115.20100;61.43333;19.98362;-6.986106e-002;3.14292
115.20200;61.43667;19.98331;-6.960232e-002;3.14292
115.20400;61.44000;19.98331;-6.960220e-002;3.14292
115.20600;61.44333;19.98362;-6.947275e-002;3.14292
115.20700;61.44667;19.98362;-6.921401e-002;3.14292
115.20900;61.45000;19.98362;-6.934324e-002;3.14292
115.21000;61.45333;19.98271;-6.921384e-002;3.14292
115.21200;61.45667;19.98225;-6.921372e-002;3.14292
115.21400;61.46000;19.98180;-6.895493e-002;3.14293
115.21500;61.46333;19.98165;-6.908421e-002;3.14293
115.21700;61.46667;19.98165;-6.921343e-002;3.14293
115.21900;61.47000;19.98150;-6.908398e-002;3.14293
115.22000;61.47333;19.98240;-6.843723e-002;3.14293
115.22200;61.47667;19.98392;-6.830777e-002;3.14293
115.22500;61.48000;19.98453;-6.843693e-002;3.14293
115.22600;61.48333;19.98468;-6.869556e-002;3.14293
115.22800;61.48667;19.98498;-6.882478e-002;3.14294
115.22900;61.49000;19.98513;-6.908339e-002;3.14294
115.23100;61.49333;19.98483;-6.947130e-002;3.14294
115.23200;61.49667;19.98498;-6.985926e-002;3.14294
115.23400;61.50000;19.98544;-6.972980e-002;3.14294
115.23600;61.50333;19.98589;-6.972969e-002;3.14294
115.23800;61.50667;19.98604;-6.972958e-002;3.14294
115.23900;61.51000;19.98604;-6.947084e-002;3.14294
115.24100;61.51333;19.98574;-6.960006e-002;3.14295
115.24200;61.51667;19.98559;-6.947066e-002;3.14295
115.24600;61.52000;19.98559;-6.934110e-002;3.14295
115.24700;61.52333;19.98589;-6.921169e-002;3.14295
115.24800;61.52667;19.98589;-6.947031e-002;3.14295
115.25100;61.53000;19.98544;-6.921147e-002;3.14295
115.25100;61.53333;19.98528;-6.921147e-002;3.14295
115.25300;61.53667;19.98468;-6.895268e-002;3.14296
115.25500;61.54000;19.98392;-6.908189e-002;3.14296
115.25600;61.54333;19.98392;-6.946986e-002;3.14296
115.25800;61.54667;19.98377;-6.908173e-002;3.14296
115.26000;61.55000;19.98362;-6.895227e-002;3.14296
115.26200;61.55333;19.98347;-6.895215e-002;3.14296
115.26300;61.55667;19.98331;-6.895210e-002;3.14296
115.26500;61.56000;19.98362;-6.817595e-002;3.14296
115.26700;61.56333;19.98377;-6.817583e-002;3.14297
115.26900;61.56667;19.98422;-6.843439e-002;3.14297
115.27000;61.57000;19.98422;-6.882235e-002;3.14297
115.27100;61.57333;19.98422;-6.856362e-002;3.14297
115.27300;61.57667;19.98407;-6.856350e-002;3.14297
115.27500;61.58000;19.98377;-6.856338e-002;3.14297
115.27700;61.58333;19.98347;-6.946863e-002;3.14297
115.27800;61.58667;19.98301;-6.933924e-002;3.14297
115.27900;61.59000;19.98271;-6.920984e-002;3.14297
115.28100;61.59333;19.98256;-6.946840e-002;3.14298
115.28300;61.59667;19.98240;-6.946828e-002;3.14298
115.28500;61.60000;19.98240;-6.959751e-002;3.14298
115.28700;61.60333;19.98240;-6.959739e-002;3.14298
115.28900;61.60667;19.98240;-6.959727e-002;3.14298
115.29100;61.61000;19.98256;-6.959716e-002;3.14298
115.29200;61.61333;19.98286;-6.920909e-002;3.14298
115.29400;61.61667;19.98286;-6.907963e-002;3.14299
115.29500;61.62000;19.98256;-6.882090e-002;3.14299
115.29700;61.62333;19.98195;-6.920880e-002;3.14299
115.29900;61.62667;19.98180;-6.972603e-002;3.14299
115.30100;61.63000;19.98165;-6.959658e-002;3.14299
115.30300;61.63333;19.98165;-6.946713e-002;3.14299
115.30400;61.63667;19.98165;-6.972574e-002;3.14299
115.30600;61.64000;19.98180;-6.972562e-002;3.14300
115.30800;61.64333;19.98195;-6.972551e-002;3.14300
115.30900;61.64667;19.98195;-6.959611e-002;3.14300
115.31100;61.65000;19.98210;-6.946667e-002;3.14300
115.31400;61.65333;19.98225;-6.933715e-002;3.14300
115.31500;61.65667;19.98225;-6.946643e-002;3.14300
115.31600;61.66000;19.98225;-6.946637e-002;3.14300
115.31700;61.66333;19.98225;-6.946631e-002;3.14300
115.31900;61.66667;19.98256;-6.946620e-002;3.14300
115.32100;61.67000;19.98271;-6.933675e-002;3.14301
115.32200;61.67333;19.98286;-6.933668e-002;3.14301
115.32500;61.67667;19.98301;-6.972453e-002;3.14301
115.32600;61.68000;19.98301;-6.998313e-002;3.14301
115.32700;61.68333;19.98286;-7.011241e-002;3.14301
115.32800;61.68667;19.98286;-7.011235e-002;3.14301
115.33100;61.69000;19.98271;-6.985351e-002;3.14301
115.33200;61.69333;19.98225;-6.933611e-002;3.14301
115.33400;61.69667;19.98225;-6.920665e-002;3.14302
115.33600;61.70000;19.98225;-6.920654e-002;3.14302
115.33800;61.70333;19.98225;-6.920643e-002;3.14302
115.33900;61.70667;19.98225;-6.933570e-002;3.14302
115.34000;61.71000;19.98256;-6.946498e-002;3.14302
115.34200;61.71333;19.98286;-6.959420e-002;3.14302
115.34400;61.71667;19.98316;-6.920608e-002;3.14302
115.34500;61.72000;19.98362;-6.894735e-002;3.14302
115.34800;61.72333;19.98331;-6.907651e-002;3.14303
115.34900;61.72667;19.98316;-6.920578e-002;3.14303
115.35100;61.73000;19.98301;-6.946434e-002;3.14303
115.35300;61.73333;19.98301;-6.998157e-002;3.14303
115.35400;61.73667;19.98286;-6.998151e-002;3.14303
115.35600;61.74000;19.98240;-6.998140e-002;3.14303
115.35800;61.74333;19.98134;-6.972261e-002;3.14303
115.35900;61.74667;19.98089;-6.959321e-002;3.14304
115.36000;61.75000;19.98089;-6.985183e-002;3.14304
115.36200;61.75333;19.98089;-7.011038e-002;3.14304
115.36400;61.75667;19.98089;-7.011026e-002;3.14304
115.36600;61.76000;19.98119;-7.011014e-002;3.14304
115.36700;61.76333;19.98134;-6.972209e-002;3.14304
115.36800;61.76667;19.98165;-6.972203e-002;3.14304
115.37000;61.77000;19.98225;-6.959258e-002;3.14304
115.37200;61.77333;19.98240;-6.959246e-002;3.14304
115.37300;61.77667;19.98256;-6.946307e-002;3.14305
115.37500;61.78000;19.98301;-6.946295e-002;3.14305
115.37700;61.78333;19.98316;-6.972151e-002;3.14305
115.37800;61.78667;19.98316;-7.010945e-002;3.14305
115.38100;61.79000;19.98316;-6.972127e-002;3.14305
115.38300;61.79333;19.98347;-6.972115e-002;3.14305
115.38400;61.79667;19.98392;-6.946243e-002;3.14305
115.38500;61.80000;19.98407;-6.972104e-002;3.14305
115.38800;61.80333;19.98407;-6.972087e-002;3.14306
115.38900;61.80667;19.98392;-6.972080e-002;3.14306
115.39200;61.81000;19.98407;-6.959130e-002;3.14306
115.39300;61.81333;19.98422;-6.946191e-002;3.14306
115.39400;61.81667;19.98422;-6.933252e-002;3.14306
115.39500;61.82000;19.98407;-6.933246e-002;3.14306
115.39700;61.82333;19.98407;-6.920301e-002;3.14306
115.39900;61.82667;19.98407;-6.907356e-002;3.14307
115.40000;61.83000;19.98392;-6.907351e-002;3.14307
115.40300;61.83333;19.98362;-6.946133e-002;3.14307
115.40300;61.83667;19.98301;-6.933200e-002;3.14307
115.40500;61.84000;19.98286;-6.920255e-002;3.14307
115.40500;61.84333;19.98316;-6.920255e-002;3.14307
115.40700;61.84667;19.98316;-6.894376e-002;3.14307
115.41000;61.85000;19.98316;-6.881426e-002;3.14307
115.41200;61.85333;19.98301;-6.881414e-002;3.14307
115.41400;61.85667;19.98301;-6.868469e-002;3.14308
115.41500;61.86000;19.98316;-6.881397e-002;3.14308
115.41600;61.86333;19.98316;-6.881391e-002;3.14308
115.41700;61.86667;19.98347;-6.868452e-002;3.14308
115.41900;61.87000;19.98347;-6.842574e-002;3.14308
115.42100;61.87333;19.98331;-6.855496e-002;3.14308
115.42300;61.87667;19.98316;-6.842551e-002;3.14308
115.42400;61.88000;19.98301;-6.855479e-002;3.14308
115.42700;61.88333;19.98286;-6.920127e-002;3.14309
115.42800;61.88667;19.98286;-6.920122e-002;3.14309
115.42900;61.89000;19.98286;-6.920116e-002;3.14309
115.43100;61.89333;19.98331;-6.945971e-002;3.14309
115.43300;61.89667;19.98377;-6.945959e-002;3.14309
115.43400;61.90000;19.98422;-6.945953e-002;3.14309
115.43700;61.90333;19.98468;-6.945936e-002;3.14309
115.43800;61.90667;19.98468;-6.945930e-002;3.14309
115.44100;61.91000;19.98453;-6.958846e-002;3.14310
115.44300;61.91333;19.98453;-6.958834e-002;3.14310
115.44400;61.91667;19.98468;-6.958829e-002;3.14310
115.44700;61.92000;19.98468;-6.984677e-002;3.14310
115.44900;61.92333;19.98468;-6.984666e-002;3.14310
115.45000;61.92667;19.98422;-7.010527e-002;3.14310
115.45100;61.93000;19.98392;-7.010521e-002;3.14310
115.45300;61.93333;19.98362;-6.971710e-002;3.14311
115.45400;61.93667;19.98331;-6.945837e-002;3.14311
115.45600;61.94000;19.98316;-6.932893e-002;3.14311
115.45700;61.94333;19.98316;-6.919954e-002;3.14311
115.45800;61.94667;19.98331;-6.919948e-002;3.14311
115.46000;61.95000;19.98362;-6.919937e-002;3.14311
115.46300;61.95333;19.98362;-6.894052e-002;3.14311
115.46400;61.95667;19.98331;-6.906980e-002;3.14311
115.46600;61.96000;19.98301;-6.906969e-002;3.14312
115.46700;61.96333;19.98301;-6.894030e-002;3.14312
115.46800;61.96667;19.98301;-6.894023e-002;3.14312
115.47100;61.97000;19.98301;-6.868140e-002;3.14312
115.47200;61.97333;19.98316;-6.855201e-002;3.14312
115.47400;61.97667;19.98286;-6.855190e-002;3.14312
115.47600;61.98000;19.98316;-6.868111e-002;3.14312
115.47800;61.98333;19.98362;-6.881032e-002;3.14312
115.48000;61.98667;19.98347;-6.906888e-002;3.14313
115.48100;61.99000;19.98377;-6.945681e-002;3.14313
115.48200;61.99333;19.98377;-6.945676e-002;3.14313
115.48400;61.99667;19.98347;-6.906864e-002;3.14313
115.48600;62.00000;19.98347;-6.906853e-002;3.14313
115.48700;62.00333;19.98316;-6.906847e-002;3.14313
115.48900;62.00667;19.98347;-6.906836e-002;3.14313
115.49000;62.01000;19.98347;-6.945629e-002;3.14313
115.49200;62.01333;19.98316;-6.984416e-002;3.14313
115.49400;62.01667;19.98210;-6.984405e-002;3.14314
115.49600;62.02000;19.98210;-6.971461e-002;3.14314
115.49700;62.02333;19.98256;-6.919723e-002;3.14314
115.50000;62.02667;19.98286;-6.919705e-002;3.14314
115.50200;62.03000;19.98286;-6.919694e-002;3.14314
115.50300;62.03333;19.98301;-6.919688e-002;3.14314
115.50300;62.03667;19.98316;-6.919688e-002;3.14314
115.50600;62.04000;19.98347;-6.932603e-002;3.14315
115.50800;62.04333;19.98377;-6.919658e-002;3.14315
115.51000;62.04667;19.98422;-6.919647e-002;3.14315
115.51200;62.05000;19.98422;-6.945502e-002;3.14315
115.51300;62.05333;19.98453;-6.958428e-002;3.14315
115.51500;62.05667;19.98468;-6.958417e-002;3.14315
115.51700;62.06000;19.98468;-6.945473e-002;3.14315
115.51800;62.06333;19.98498;-6.958400e-002;3.14315
115.52100;62.06667;19.98528;-6.945449e-002;3.14316
115.52200;62.07000;19.98513;-6.906645e-002;3.14316
115.52400;62.07333;19.98528;-6.906634e-002;3.14316
115.52500;62.07667;19.98528;-6.867828e-002;3.14316
115.52700;62.08000;19.98483;-6.854884e-002;3.14316
115.52800;62.08333;19.98468;-6.893677e-002;3.14316
115.52900;62.08667;19.98468;-6.893671e-002;3.14316
115.53100;62.09000;19.98468;-6.919526e-002;3.14316
115.53300;62.09333;19.98468;-6.919514e-002;3.14317
115.53400;62.09667;19.98468;-6.919509e-002;3.14317
115.53500;62.10000;19.98453;-6.958301e-002;3.14317
115.53700;62.10333;19.98407;-6.958290e-002;3.14317
115.53900;62.10667;19.98392;-6.945345e-002;3.14317
115.54100;62.11000;19.98453;-6.945334e-002;3.14317
115.54300;62.11333;19.98498;-6.971188e-002;3.14317
115.54400;62.11667;19.98544;-6.971182e-002;3.14317
115.54600;62.12000;19.98574;-6.971171e-002;3.14317
115.54800;62.12333;19.98574;-6.958227e-002;3.14318
115.55000;62.12667;19.98559;-6.958215e-002;3.14318
115.55100;62.13000;19.98559;-6.984075e-002;3.14318
115.55400;62.13333;19.98544;-6.971125e-002;3.14318
115.55500;62.13667;19.98544;-6.971118e-002;3.14318
115.55800;62.14000;19.98513;-6.971101e-002;3.14318
115.55900;62.14333;19.98438;-6.984028e-002;3.14318
115.55900;62.14667;19.98422;-6.971095e-002;3.14318
115.56100;62.15000;19.98453;-6.958151e-002;3.14319
115.56200;62.15333;19.98468;-6.958145e-002;3.14319
115.56500;62.15667;19.98483;-6.958128e-002;3.14319
115.56600;62.16000;19.98468;-6.958122e-002;3.14319
115.56800;62.16333;19.98438;-6.958110e-002;3.14319
115.57100;62.16667;19.98438;-6.971026e-002;3.14319
115.57000;62.17000;19.98498;-6.958099e-002;3.14319
115.57300;62.17333;19.98498;-6.971014e-002;3.14319
115.57400;62.17667;19.98483;-6.971009e-002;3.14320
115.57600;62.18000;19.98468;-6.970997e-002;3.14320
115.57600;62.18333;19.98468;-6.958064e-002;3.14320
115.57900;62.18667;19.98468;-6.958047e-002;3.14320
115.58100;62.19000;19.98453;-6.958036e-002;3.14320
115.58300;62.19333;19.98483;-6.970956e-002;3.14320
115.58400;62.19667;19.98498;-6.970951e-002;3.14320
115.58600;62.20000;19.98483;-6.958007e-002;3.14320
115.58700;62.20333;19.98407;-6.958000e-002;3.14321
115.59000;62.20667;19.98377;-6.957983e-002;3.14321
115.59100;62.21000;19.98347;-6.970910e-002;3.14321
115.59200;62.21333;19.98362;-6.970904e-002;3.14321
115.59400;62.21667;19.98377;-6.970892e-002;3.14321
115.59600;62.22000;19.98377;-6.970882e-002;3.14321
115.59700;62.22333;19.98392;-6.970875e-002;3.14321
115.60000;62.22667;19.98407;-6.957925e-002;3.14322
115.60100;62.23000;19.98438;-6.957920e-002;3.14322
115.60200;62.23333;19.98422;-6.957913e-002;3.14322
115.60300;62.23667;19.98392;-6.970841e-002;3.14322
115.60500;62.24000;19.98362;-6.970829e-002;3.14322
115.60600;62.24333;19.98301;-6.944958e-002;3.14322
115.60800;62.24667;19.98286;-6.944946e-002;3.14322
115.61000;62.25000;19.98271;-6.957868e-002;3.14322
115.61100;62.25333;19.98240;-6.957862e-002;3.14322
115.61200;62.25667;19.98210;-6.957856e-002;3.14322
115.61300;62.26000;19.98195;-6.957849e-002;3.14322
115.61600;62.26333;19.98195;-6.957833e-002;3.14323
115.61700;62.26667;19.98180;-6.957827e-002;3.14323
115.61900;62.27000;19.98195;-6.944883e-002;3.14323
115.62100;62.27333;19.98195;-6.931938e-002;3.14323
115.62200;62.27667;19.98195;-6.957798e-002;3.14323
115.62400;62.28000;19.98210;-6.957786e-002;3.14323
115.62500;62.28333;19.98225;-6.957781e-002;3.14323
115.62700;62.28667;19.98225;-6.944836e-002;3.14324
115.62900;62.29000;19.98256;-6.944824e-002;3.14324
115.63000;62.29333;19.98271;-6.957751e-002;3.14324
115.63200;62.29667;19.98286;-6.944807e-002;3.14324
115.63400;62.30000;19.98316;-6.957728e-002;3.14324
115.63400;62.30333;19.98331;-6.957728e-002;3.14324
